ID;Autor;Buch;Jahr
B3056;Virginia Woolf;To the Lighthouse;1935
B3057;Virginia Woolf;To the Lighthouse;1933
B3058;Virginia Woolf;To the Lighthouse;1930
B3059;Virginia Woolf;Orlando;1929
B3060;Virginia Woolf;Orlando;1945
B3061;Virginia Woolf;Orlando;1931
B3062;J.R.R. Tolkien;The Hobbit;1952
B3063;J.R.R. Tolkien;The Hobbit;1938
B3064;J.R.R. Tolkien;The Hobbit;1938
B3065;J.R.R. Tolkien;The Fellowship of the Ring;1969
B3066;J.R.R. Tolkien;The Fellowship of the Ring;1959
B3067;J.R.R. Tolkien;The Fellowship of the Ring;1965
B3068;J.R.R. Tolkien;The Fellowship of the Ring;1954
B3069;J.R.R. Tolkien;The Two Towers;1974
B3070;J.R.R. Tolkien;The Two Towers;1972
B3071;J.R.R. Tolkien;The Two Towers;1967
B3072;J.R.R. Tolkien;The Return of the King;1969
B3073;J.R.R. Tolkien;The Return of the King;1973
B3074;J.R.R. Tolkien;The Return of the King;1972
B3075;J.R.R. Tolkien;The Return of the King;1975
B3076;Agatha Christie;Murder on the Orient Express;1949
B3077;Agatha Christie;Murder on the Orient Express;1941
B3078;Agatha Christie;Death on the Nile;1953
B3079;Agatha Christie;Death on the Nile;1937
B3080;Agatha Christie;The Murder of Roger Ackroyd;1931
B3081;Agatha Christie;The Murder of Roger Ackroyd;1930
B3082;Leo Tolstoy;War and Peace;1889
B3083;Leo Tolstoy;War and Peace;1884
B3084;Leo Tolstoy;War and Peace;1884
B3085;Leo Tolstoy;War and Peace;1880
B3086;Leo Tolstoy;Anna Karenina;1891
B3087;Leo Tolstoy;Anna Karenina;1897
B3088;Leo Tolstoy;Anna Karenina;1889
B3089;Leo Tolstoy;Anna Karenina;1884
B3090;Stephen King;The Shining;1983
B3091;Stephen King;The Shining;1996
B3092;Stephen King;It;1989
B3093;Stephen King;It;1995
B3094;Stephen King;It;2002
B3095;Stephen King;It;1991
B3096;Stephen King;Misery;1989
B3097;Stephen King;Misery;2003
B3098;Stephen King;Misery;2004
B3099;Stephen King;Misery;2003
B3100;Stephen King;Misery;2007
B3101;Stephen King;The Dark Tower;1984
B3102;Stephen King;The Dark Tower;1982
B3103;Stephen King;The Dark Tower;1983
B3104;Stephen King;The Dark Tower;1985
B3105;Isaac Asimov;Foundation;1971
B3106;Isaac Asimov;Foundation;1964
B3107;Isaac Asimov;Foundation;1958
B3108;Isaac Asimov;I, Robot;1963
B3109;Isaac Asimov;I, Robot;1955
B3110;Isaac Asimov;I, Robot;1967
B3111;Isaac Asimov;I, Robot;1952
B3112;Isaac Asimov;The End of Eternity;1957
B3113;Isaac Asimov;The End of Eternity;1955
B3114;Isaac Asimov;The End of Eternity;1974
B3115;Isaac Asimov;The End of Eternity;1967
B3116;Isaac Asimov;The End of Eternity;1963
B3117;Jane Austen;Pride and Prejudice;1827
B3118;Jane Austen;Pride and Prejudice;1818
B3119;Jane Austen;Emma;1824
B3120;Jane Austen;Emma;1821
B3121;Jane Austen;Emma;1829
B3122;Jane Austen;Emma;1827
B3123;Jane Austen;Sense and Sensibility;1817
B3124;Jane Austen;Sense and Sensibility;1827
B3125;Jane Austen;Sense and Sensibility;1824
B3126;Jane Austen;Sense and Sensibility;1824
B3127;George Orwell;1984;1954
B3128;George Orwell;1984;1964
B3129;George Orwell;1984;1956
B3130;George Orwell;1984;1952
B3131;George Orwell;1984;1951
B3132;George Orwell;Animal Farm;1951
B3133;George Orwell;Animal Farm;1947
B3134;George Orwell;Animal Farm;1958
B3135;George Orwell;Animal Farm;1949
B3136;Charles Dickens;A Tale of Two Cities;1865
B3137;Charles Dickens;A Tale of Two Cities;1859
B3138;Charles Dickens;Great Expectations;1867
B3139;Charles Dickens;Great Expectations;1879
B3140;Charles Dickens;Great Expectations;1869
B3141;Charles Dickens;Great Expectations;1881
B3142;Charles Dickens;Oliver Twist;1851
B3143;Charles Dickens;Oliver Twist;1838
B3144;Charles Dickens;Oliver Twist;1843
B3145;Charles Dickens;Oliver Twist;1854
B3146;Mark Twain;The Adventures of Tom Sawyer;1895
B3147;Mark Twain;The Adventures of Tom Sawyer;1887
B3148;Mark Twain;Adventures of Huckleberry Finn;1891
B3149;Mark Twain;Adventures of Huckleberry Finn;1890
B3150;Virginia Woolf;Mrs Dalloway;1927
B3151;Virginia Woolf;Mrs Dalloway;1939
B3152;Virginia Woolf;Mrs Dalloway;1926
B3153;Virginia Woolf;Mrs Dalloway;1937
B3154;Virginia Woolf;Mrs Dalloway;1935
B3155;Virginia Woolf;To the Lighthouse;1932
B3156;Virginia Woolf;To the Lighthouse;1946
B3157;Virginia Woolf;To the Lighthouse;1935
B3158;Virginia Woolf;To the Lighthouse;1937
B3159;Virginia Woolf;Orlando;1936
B3160;Virginia Woolf;Orlando;1948
B3161;Virginia Woolf;Orlando;1933
B3162;J.R.R. Tolkien;The Hobbit;1950
B3163;J.R.R. Tolkien;The Hobbit;1944
B3164;J.R.R. Tolkien;The Hobbit;1955
B3165;J.R.R. Tolkien;The Hobbit;1947
B3166;J.R.R. Tolkien;The Hobbit;1956
B3167;J.R.R. Tolkien;The Fellowship of the Ring;1969
B3168;J.R.R. Tolkien;The Fellowship of the Ring;1969
B3169;J.R.R. Tolkien;The Fellowship of the Ring;1963
B3170;J.R.R. Tolkien;The Two Towers;1960
B3171;J.R.R. Tolkien;The Two Towers;1971
B3172;J.R.R. Tolkien;The Two Towers;1974
B3173;J.R.R. Tolkien;The Return of the King;1964
B3174;J.R.R. Tolkien;The Return of the King;1969
B3175;Agatha Christie;Murder on the Orient Express;1944
B3176;Agatha Christie;Murder on the Orient Express;1948
B3177;Agatha Christie;Death on the Nile;1952
B3178;Agatha Christie;Death on the Nile;1949
B3179;Agatha Christie;The Murder of Roger Ackroyd;1933
B3180;Agatha Christie;The Murder of Roger Ackroyd;1932
B3181;Agatha Christie;The Murder of Roger Ackroyd;1943
B3182;Leo Tolstoy;War and Peace;1869
B3183;Leo Tolstoy;War and Peace;1884
B3184;Leo Tolstoy;War and Peace;1871
B3185;Leo Tolstoy;War and Peace;1877
B3186;Leo Tolstoy;Anna Karenina;1888
B3187;Leo Tolstoy;Anna Karenina;1879
B3188;Leo Tolstoy;Anna Karenina;1884
B3189;Stephen King;The Shining;1990
B3190;Stephen King;The Shining;1978
B3191;Stephen King;The Shining;1983
B3192;Stephen King;The Shining;1993
B3193;Stephen King;The Shining;1981
B3194;Stephen King;It;1996
B3195;Stephen King;It;1990
B3196;Stephen King;Misery;2007
B3197;Stephen King;Misery;2004
B3198;Stephen King;Misery;1993
B3199;Stephen King;Misery;1999
B3200;Stephen King;The Dark Tower;1995
B3201;Stephen King;The Dark Tower;1985
B3202;Isaac Asimov;Foundation;1966
B3203;Isaac Asimov;Foundation;1963
B3204;Isaac Asimov;Foundation;1964
B3205;Isaac Asimov;Foundation;1967
B3206;Isaac Asimov;Foundation;1951
B3207;Isaac Asimov;I, Robot;1960
B3208;Isaac Asimov;I, Robot;1956
B3209;Isaac Asimov;The End of Eternity;1969
B3210;Isaac Asimov;The End of Eternity;1968
B3211;Isaac Asimov;The End of Eternity;1957
B3212;Jane Austen;Pride and Prejudice;1822
B3213;Jane Austen;Pride and Prejudice;1815
B3214;Jane Austen;Pride and Prejudice;1814
B3215;Jane Austen;Pride and Prejudice;1819
B3216;Jane Austen;Emma;1825
B3217;Jane Austen;Emma;1831
B3218;Jane Austen;Emma;1822
B3219;Jane Austen;Sense and Sensibility;1825
B3220;Jane Austen;Sense and Sensibility;1831
B3221;Jane Austen;Sense and Sensibility;1820
B3222;George Orwell;1984;1955
B3223;George Orwell;1984;1958
B3224;George Orwell;Animal Farm;1962
B3225;George Orwell;Animal Farm;1946
B3226;Charles Dickens;A Tale of Two Cities;1866
B3227;Charles Dickens;A Tale of Two Cities;1866
B3228;Charles Dickens;A Tale of Two Cities;1873
B3229;Charles Dickens;Great Expectations;1862
B3230;Charles Dickens;Great Expectations;1880
B3231;Charles Dickens;Oliver Twist;1858
B3232;Charles Dickens;Oliver Twist;1841
B3233;Charles Dickens;Oliver Twist;1858
B3234;Charles Dickens;Oliver Twist;1854
B3235;Mark Twain;The Adventures of Tom Sawyer;1885
B3236;Mark Twain;The Adventures of Tom Sawyer;1885
B3237;Mark Twain;Adventures of Huckleberry Finn;1904
B3238;Mark Twain;Adventures of Huckleberry Finn;1895
B3239;Mark Twain;Adventures of Huckleberry Finn;1904
B3240;Mark Twain;Adventures of Huckleberry Finn;1897
B3241;Mark Twain;Adventures of Huckleberry Finn;1892
B3242;Virginia Woolf;Mrs Dalloway;1933
B3243;Virginia Woolf;Mrs Dalloway;1936
B3244;Virginia Woolf;Mrs Dalloway;1945
B3245;Virginia Woolf;Mrs Dalloway;1925
B3246;Virginia Woolf;Mrs Dalloway;1943
B3247;Virginia Woolf;To the Lighthouse;1940
B3248;Virginia Woolf;To the Lighthouse;1945
B3249;Virginia Woolf;To the Lighthouse;1934
B3250;Virginia Woolf;To the Lighthouse;1942
B3251;Virginia Woolf;To the Lighthouse;1934
B3252;Virginia Woolf;Orlando;1948
B3253;Virginia Woolf;Orlando;1928
B3254;J.R.R. Tolkien;The Hobbit;1951
B3255;J.R.R. Tolkien;The Hobbit;1952
B3256;J.R.R. Tolkien;The Hobbit;1945
B3257;J.R.R. Tolkien;The Hobbit;1939
B3258;J.R.R. Tolkien;The Fellowship of the Ring;1972
B3259;J.R.R. Tolkien;The Fellowship of the Ring;1960
B3260;J.R.R. Tolkien;The Fellowship of the Ring;1961
B3261;J.R.R. Tolkien;The Fellowship of the Ring;1956
B3262;J.R.R. Tolkien;The Two Towers;1964
B3263;J.R.R. Tolkien;The Two Towers;1962
B3264;J.R.R. Tolkien;The Two Towers;1955
B3265;J.R.R. Tolkien;The Two Towers;1960
B3266;J.R.R. Tolkien;The Two Towers;1961
B3267;J.R.R. Tolkien;The Return of the King;1964
B3268;J.R.R. Tolkien;The Return of the King;1973
B3269;J.R.R. Tolkien;The Return of the King;1963
B3270;J.R.R. Tolkien;The Return of the King;1959
B3271;Agatha Christie;Murder on the Orient Express;1940
B3272;Agatha Christie;Murder on the Orient Express;1935
B3273;Agatha Christie;Death on the Nile;1948
B3274;Agatha Christie;Death on the Nile;1957
B3275;Agatha Christie;The Murder of Roger Ackroyd;1932
B3276;Agatha Christie;The Murder of Roger Ackroyd;1934
B3277;Agatha Christie;The Murder of Roger Ackroyd;1930
B3278;Leo Tolstoy;War and Peace;1881
B3279;Leo Tolstoy;War and Peace;1872
B3280;Leo Tolstoy;War and Peace;1869
B3281;Leo Tolstoy;War and Peace;1887
B3282;Leo Tolstoy;War and Peace;1869
B3283;Leo Tolstoy;Anna Karenina;1885
B3284;Leo Tolstoy;Anna Karenina;1897
B3285;Stephen King;The Shining;1979
B3286;Stephen King;The Shining;1978
B3287;Stephen King;The Shining;1980
B3288;Stephen King;The Shining;1992
B3289;Stephen King;The Shining;1983
B3290;Stephen King;It;1999
B3291;Stephen King;It;2005
B3292;Stephen King;It;2002
B3293;Stephen King;It;1993
B3294;Stephen King;Misery;2003
B3295;Stephen King;Misery;1998
B3296;Stephen King;Misery;1999
B3297;Stephen King;Misery;1991
B3298;Stephen King;Misery;1993
B3299;Stephen King;The Dark Tower;1983
B3300;Stephen King;The Dark Tower;1990
B3301;Stephen King;The Dark Tower;1993
B3302;Isaac Asimov;Foundation;1962
B3303;Isaac Asimov;Foundation;1960
B3304;Isaac Asimov;Foundation;1951
B3305;Isaac Asimov;I, Robot;1965
B3306;Isaac Asimov;I, Robot;1965
B3307;Isaac Asimov;I, Robot;1961
B3308;Isaac Asimov;I, Robot;1968
B3309;Isaac Asimov;I, Robot;1969
B3310;Isaac Asimov;The End of Eternity;1970
B3311;Isaac Asimov;The End of Eternity;1955
B3312;Jane Austen;Pride and Prejudice;1828
B3313;Jane Austen;Pride and Prejudice;1830
B3314;Jane Austen;Pride and Prejudice;1814
B3315;Jane Austen;Pride and Prejudice;1815
B3316;Jane Austen;Emma;1826
B3317;Jane Austen;Emma;1833
B3318;Jane Austen;Emma;1820
B3319;Jane Austen;Sense and Sensibility;1812
B3320;Jane Austen;Sense and Sensibility;1812
B3321;Jane Austen;Sense and Sensibility;1828
B3322;Jane Austen;Sense and Sensibility;1817
B3323;George Orwell;1984;1950
B3324;George Orwell;1984;1955
B3325;George Orwell;1984;1958
B3326;George Orwell;Animal Farm;1947
B3327;George Orwell;Animal Farm;1946
B3328;George Orwell;Animal Farm;1959
B3329;Charles Dickens;A Tale of Two Cities;1870
B3330;Charles Dickens;A Tale of Two Cities;1870
B3331;Charles Dickens;A Tale of Two Cities;1860
B3332;Charles Dickens;A Tale of Two Cities;1873
B3333;Charles Dickens;A Tale of Two Cities;1873
B3334;Charles Dickens;Great Expectations;1874
B3335;Charles Dickens;Great Expectations;1871
B3336;Charles Dickens;Great Expectations;1862
B3337;Charles Dickens;Great Expectations;1876
B3338;Charles Dickens;Oliver Twist;1849
B3339;Charles Dickens;Oliver Twist;1858
B3340;Charles Dickens;Oliver Twist;1848
B3341;Mark Twain;The Adventures of Tom Sawyer;1888
B3342;Mark Twain;The Adventures of Tom Sawyer;1887
B3343;Mark Twain;The Adventures of Tom Sawyer;1895
B3344;Mark Twain;Adventures of Huckleberry Finn;1896
B3345;Mark Twain;Adventures of Huckleberry Finn;1888
B3346;Mark Twain;Adventures of Huckleberry Finn;1898
B3347;Mark Twain;Adventures of Huckleberry Finn;1905
B3348;Virginia Woolf;Mrs Dalloway;1928
B3349;Virginia Woolf;Mrs Dalloway;1932
B3350;Virginia Woolf;Mrs Dalloway;1929
B3351;Virginia Woolf;Mrs Dalloway;1931
B3352;Virginia Woolf;Mrs Dalloway;1935
B3353;Virginia Woolf;To the Lighthouse;1942
B3354;Virginia Woolf;To the Lighthouse;1928
B3355;Virginia Woolf;To the Lighthouse;1928
B3356;Virginia Woolf;To the Lighthouse;1932
B3357;Virginia Woolf;Orlando;1935
B3358;Virginia Woolf;Orlando;1928
B3359;Virginia Woolf;Orlando;1947
B3360;Virginia Woolf;Orlando;1929
B3361;J.R.R. Tolkien;The Hobbit;1950
B3362;J.R.R. Tolkien;The Hobbit;1955
B3363;J.R.R. Tolkien;The Hobbit;1948
B3364;J.R.R. Tolkien;The Hobbit;1942
B3365;J.R.R. Tolkien;The Fellowship of the Ring;1962
B3366;J.R.R. Tolkien;The Fellowship of the Ring;1971
B3367;J.R.R. Tolkien;The Fellowship of the Ring;1973
B3368;J.R.R. Tolkien;The Two Towers;1971
B3369;J.R.R. Tolkien;The Two Towers;1972
B3370;J.R.R. Tolkien;The Return of the King;1966
B3371;J.R.R. Tolkien;The Return of the King;1971
B3372;Agatha Christie;Murder on the Orient Express;1939
B3373;Agatha Christie;Murder on the Orient Express;1938
B3374;Agatha Christie;Death on the Nile;1950
B3375;Agatha Christie;Death on the Nile;1954
B3376;Agatha Christie;The Murder of Roger Ackroyd;1936
B3377;Agatha Christie;The Murder of Roger Ackroyd;1941
B3378;Agatha Christie;The Murder of Roger Ackroyd;1936
B3379;Agatha Christie;The Murder of Roger Ackroyd;1943
B3380;Leo Tolstoy;War and Peace;1885
B3381;Leo Tolstoy;War and Peace;1878
B3382;Leo Tolstoy;War and Peace;1887
B3383;Leo Tolstoy;War and Peace;1870
B3384;Leo Tolstoy;War and Peace;1884
B3385;Leo Tolstoy;Anna Karenina;1893
B3386;Leo Tolstoy;Anna Karenina;1877
B3387;Leo Tolstoy;Anna Karenina;1885
B3388;Stephen King;The Shining;1978
B3389;Stephen King;The Shining;1980
B3390;Stephen King;The Shining;1994
B3391;Stephen King;The Shining;1981
B3392;Stephen King;It;2001
B3393;Stephen King;It;2002
B3394;Stephen King;It;2003
B3395;Stephen King;Misery;1990
B3396;Stephen King;Misery;2000
B3397;Stephen King;Misery;1989
B3398;Stephen King;The Dark Tower;1995
B3399;Stephen King;The Dark Tower;1989
B3400;Stephen King;The Dark Tower;1991
B3401;Isaac Asimov;Foundation;1955
B3402;Isaac Asimov;Foundation;1955
B3403;Isaac Asimov;Foundation;1953
B3404;Isaac Asimov;Foundation;1966
B3405;Isaac Asimov;Foundation;1958
B3406;Isaac Asimov;I, Robot;1952
B3407;Isaac Asimov;I, Robot;1955
B3408;Isaac Asimov;I, Robot;1961
B3409;Isaac Asimov;I, Robot;1952
B3410;Isaac Asimov;The End of Eternity;1973
B3411;Isaac Asimov;The End of Eternity;1960
B3412;Jane Austen;Pride and Prejudice;1819
B3413;Jane Austen;Pride and Prejudice;1822
B3414;Jane Austen;Pride and Prejudice;1814
B3415;Jane Austen;Pride and Prejudice;1826
B3416;Jane Austen;Emma;1832
B3417;Jane Austen;Emma;1830
B3418;Jane Austen;Emma;1822
B3419;Jane Austen;Sense and Sensibility;1829
B3420;Jane Austen;Sense and Sensibility;1830
B3421;George Orwell;1984;1960
B3422;George Orwell;1984;1951
B3423;George Orwell;Animal Farm;1956
B3424;George Orwell;Animal Farm;1949
B3425;Charles Dickens;A Tale of Two Cities;1877
B3426;Charles Dickens;A Tale of Two Cities;1871
B3427;Charles Dickens;A Tale of Two Cities;1871
B3428;Charles Dickens;A Tale of Two Cities;1877
B3429;Charles Dickens;Great Expectations;1879
B3430;Charles Dickens;Great Expectations;1868
B3431;Charles Dickens;Great Expectations;1861
B3432;Charles Dickens;Oliver Twist;1842
B3433;Charles Dickens;Oliver Twist;1845
B3434;Charles Dickens;Oliver Twist;1850
B3435;Charles Dickens;Oliver Twist;1844
B3436;Charles Dickens;Oliver Twist;1851
B3437;Mark Twain;The Adventures of Tom Sawyer;1896
B3438;Mark Twain;The Adventures of Tom Sawyer;1886
B3439;Mark Twain;Adventures of Huckleberry Finn;1890
B3440;Mark Twain;Adventures of Huckleberry Finn;1896
B3441;Mark Twain;Adventures of Huckleberry Finn;1901
B3442;Mark Twain;Adventures of Huckleberry Finn;1887
B3443;Virginia Woolf;Mrs Dalloway;1941
B3444;Virginia Woolf;Mrs Dalloway;1938
B3445;Virginia Woolf;Mrs Dalloway;1938
B3446;Virginia Woolf;To the Lighthouse;1941
B3447;Virginia Woolf;To the Lighthouse;1932
B3448;Virginia Woolf;To the Lighthouse;1935
B3449;Virginia Woolf;To the Lighthouse;1932
B3450;Virginia Woolf;To the Lighthouse;1928
B3451;Virginia Woolf;Orlando;1946
B3452;Virginia Woolf;Orlando;1928
B3453;Virginia Woolf;Orlando;1947
B3454;Virginia Woolf;Orlando;1934
B3455;Virginia Woolf;Orlando;1935
B3456;J.R.R. Tolkien;The Hobbit;1954
B3457;J.R.R. Tolkien;The Hobbit;1953
B3458;J.R.R. Tolkien;The Hobbit;1943
B3459;J.R.R. Tolkien;The Fellowship of the Ring;1970
B3460;J.R.R. Tolkien;The Fellowship of the Ring;1958
B3461;J.R.R. Tolkien;The Fellowship of the Ring;1973
B3462;J.R.R. Tolkien;The Two Towers;1960
B3463;J.R.R. Tolkien;The Two Towers;1974
B3464;J.R.R. Tolkien;The Two Towers;1954
B3465;J.R.R. Tolkien;The Two Towers;1955
B3466;J.R.R. Tolkien;The Return of the King;1964
B3467;J.R.R. Tolkien;The Return of the King;1971
B3468;Agatha Christie;Murder on the Orient Express;1942
B3469;Agatha Christie;Murder on the Orient Express;1949
B3470;Agatha Christie;Death on the Nile;1949
B3471;Agatha Christie;Death on the Nile;1947
B3472;Agatha Christie;Death on the Nile;1950
B3473;Agatha Christie;Death on the Nile;1937
B3474;Agatha Christie;Death on the Nile;1956
B3475;Agatha Christie;The Murder of Roger Ackroyd;1932
B3476;Agatha Christie;The Murder of Roger Ackroyd;1932
B3477;Agatha Christie;The Murder of Roger Ackroyd;1933
B3478;Leo Tolstoy;War and Peace;1880
B3479;Leo Tolstoy;War and Peace;1871
B3480;Leo Tolstoy;War and Peace;1871
B3481;Leo Tolstoy;War and Peace;1884
B3482;Leo Tolstoy;War and Peace;1870
B3483;Leo Tolstoy;Anna Karenina;1894
B3484;Leo Tolstoy;Anna Karenina;1877
B3485;Leo Tolstoy;Anna Karenina;1897
B3486;Leo Tolstoy;Anna Karenina;1882
B3487;Leo Tolstoy;Anna Karenina;1896
B3488;Stephen King;The Shining;1984
B3489;Stephen King;The Shining;1977
B3490;Stephen King;The Shining;1977
B3491;Stephen King;The Shining;1995
B3492;Stephen King;The Shining;1980
B3493;Stephen King;It;2004
B3494;Stephen King;It;1986
B3495;Stephen King;It;2001
B3496;Stephen King;It;2002
B3497;Stephen King;It;1996
B3498;Stephen King;Misery;1989
B3499;Stephen King;Misery;1987
B3500;Stephen King;Misery;1990
B3501;Stephen King;Misery;1993
B3502;Stephen King;The Dark Tower;1996
B3503;Stephen King;The Dark Tower;1992
B3504;Stephen King;The Dark Tower;1998
B3505;Stephen King;The Dark Tower;1994
B3506;Stephen King;The Dark Tower;1989
B3507;Isaac Asimov;Foundation;1953
B3508;Isaac Asimov;Foundation;1960
B3509;Isaac Asimov;Foundation;1953
B3510;Isaac Asimov;Foundation;1960
B3511;Isaac Asimov;Foundation;1966
B3512;Isaac Asimov;I, Robot;1968
B3513;Isaac Asimov;I, Robot;1968
B3514;Isaac Asimov;I, Robot;1961
B3515;Isaac Asimov;The End of Eternity;1967
B3516;Isaac Asimov;The End of Eternity;1962
B3517;Jane Austen;Pride and Prejudice;1830
B3518;Jane Austen;Pride and Prejudice;1824
B3519;Jane Austen;Pride and Prejudice;1832
B3520;Jane Austen;Pride and Prejudice;1817
B3521;Jane Austen;Pride and Prejudice;1823
B3522;Jane Austen;Emma;1833
B3523;Jane Austen;Emma;1821
B3524;Jane Austen;Sense and Sensibility;1813
B3525;Jane Austen;Sense and Sensibility;1819
B3526;Jane Austen;Sense and Sensibility;1817
B3527;George Orwell;1984;1960
B3528;George Orwell;1984;1957
B3529;George Orwell;1984;1959
B3530;George Orwell;1984;1955
B3531;George Orwell;1984;1957
B3532;George Orwell;Animal Farm;1945
B3533;George Orwell;Animal Farm;1949
B3534;George Orwell;Animal Farm;1958
B3535;George Orwell;Animal Farm;1951
B3536;George Orwell;Animal Farm;1945
B3537;Charles Dickens;A Tale of Two Cities;1872
B3538;Charles Dickens;A Tale of Two Cities;1863
B3539;Charles Dickens;Great Expectations;1870
B3540;Charles Dickens;Great Expectations;1861
B3541;Charles Dickens;Oliver Twist;1845
B3542;Charles Dickens;Oliver Twist;1841
B3543;Mark Twain;The Adventures of Tom Sawyer;1896
B3544;Mark Twain;The Adventures of Tom Sawyer;1885
B3545;Mark Twain;The Adventures of Tom Sawyer;1895
B3546;Mark Twain;The Adventures of Tom Sawyer;1881
B3547;Mark Twain;Adventures of Huckleberry Finn;1900
B3548;Mark Twain;Adventures of Huckleberry Finn;1886
B3549;Mark Twain;Adventures of Huckleberry Finn;1890
B3550;Virginia Woolf;Mrs Dalloway;1932
B3551;Virginia Woolf;Mrs Dalloway;1933
B3552;Virginia Woolf;Mrs Dalloway;1925
B3553;Virginia Woolf;Mrs Dalloway;1940
B3554;Virginia Woolf;Mrs Dalloway;1941
B3555;Virginia Woolf;To the Lighthouse;1942
B3556;Virginia Woolf;To the Lighthouse;1947
B3557;Virginia Woolf;To the Lighthouse;1941
B3558;Virginia Woolf;Orlando;1928
B3559;Virginia Woolf;Orlando;1938
